statename,rank,hs6,abbrevation,val2015,val2016,val2017,val2018
Pennsylvania,10,284390,"ORGANIC COMPOUND PRECIOUS METAL; AMALGRAMS, NESOI",137.69,133.57,241.85,364.02
Pennsylvania,11,271019,PETROL OIL BITUM MINERA,344.48,193.99,276.46,360.87
Pennsylvania,12,860210,DIESEL ELECTRIC LOCOMOTIVES,454.52,227.11,456.78,345.18
Pennsylvania,13,392690,"ARTICLES OF PLASTICS, NESOI",319.73,304.73,312.71,319.29
Pennsylvania,14,850710,LEAD-ACID BATTERIES OF A KIND USED FOR STG ENGINES,221.46,211.32,276.74,318.68
Pennsylvania,15,853890,PT F ELECT APPR F ELECT CIRCT; F ELCT,298.52,268.56,293.81,312.08
Pennsylvania,16,842720,"SELF-PROPELLED WORKS TRUCKS AND FORKLIFTS, NESOI",295.16,205.07,243.15,301.07
Pennsylvania,17,871000,"TANK & OT ARMORED FIGHT VEH, MOTORIZED; AND PARTS",4.35,29.08,10.23,294.14
Pennsylvania,18,750512,"BARS, RODS AND PROFILES OF NICKEL ALLOYS",198.13,212.21,233.52,283.21
Pennsylvania,19,903300,"PTS, NESOI FOR MACHINES,APPLN,IN",122.67,110.03,168.66,278.02
Pennsylvania,20,880212,HELICOPTERS OF AN UNLADEN WEIGHT EXCEEDING 2000 KG,420.46,272.3,115.55,266.89
Pennsylvania,21,711011,"PLATINUM, UNWROUGHT OR POWDER",87.34,74.02,111.84,265.03
Pennsylvania,22,330499,BEAUTY & SKIN CARE PREPARATI,44.4,54.09,69.85,252.57
Pennsylvania,23,711021,"PALLADIUM, UNWROUGHT OR IN POWDER FORM",78.49,58.16,120.75,251.64
Pennsylvania,24,290110,"ACYCLIC HYDROCARBONS, SATURATED",31.69,138.57,222.62,232.34
Pennsylvania,25,843149,PARTS AND ATTACHMENTS NESOI FOR DERRI,210.34,143.6,210.88,220.77
Puerto Rico,0,0,World,20179.48,19871.94,15876.02,18147.59
Puerto Rico,0,25,Top 25,13541.88,12579.69,13733.25,16026.46
Puerto Rico,1,300490,"MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK NESOI",6733.52,6519.28,5387.61,6085.25
Puerto Rico,2,300215,"IMMUNOLOGICAL PRODUCTS, IN MEASURED DOESE/RTL SALE",0,0,2751.62,3937.46
Puerto Rico,3,293719,POLYPEPTIDE PROTEIN& GLYCOPROTEIN HORMONES &DERIV,1360.34,1109.61,1220.5,835.35
Puerto Rico,4,293712,INSULIN AND ITS SALTS,196.02,485.93,516.5,603.68
Puerto Rico,5,271019,PETROL OIL BITUM MINERA,197.55,315.97,343.27,534.03
Puerto Rico,6,293339,CMPDS CONT AN UNFUSED PYRIDINE RING ETC NESOI,1100.91,761.69,465.6,462.31
Puerto Rico,7,901890,"INSTR & APPL F MEDICAL SURGICAL DENTAL VET, NESOI",219.86,360.59,279.38,370.9
Puerto Rico,8,902190,OTH ARTIFICAL PTS OF THE BODY & PTS & ACCESSORIES,705.85,381.2,333.94,354.54
Puerto Rico,9,300439,HORMONES ETC. (NO ANTIBIOTICS C,375.71,213.87,188.57,295.58
Puerto Rico,10,300420,"ANTIBIOTICS NESOI, IN DOSAGE FORM",329.04,446.91,194.74,234.18
Puerto Rico,11,900130,CONTACT LENSES,167.93,164.22,200.66,227.26
Puerto Rico,12,902139,"ARTIFICIAL JOINTS & PARTS & ACCESSORIES THEROF,NES",408.5,429.89,316.86,196.92
Puerto Rico,13,293590,"SULPHONAMIDES, NESOI",0,0,128.29,196.69
Puerto Rico,14,292149,AROMATIC MONOAMINES NESOI AND THEIR DERIVATIV,366.09,146.86,136.59,195.07
Puerto Rico,15,293499,"NUCLEIC ACIDS & SALTS; OTHER HETEROCYCLIC CMP, NES",432.27,340.28,203.5,190.37
Puerto Rico,16,853890,PT F ELECT APPR F ELECT CIRCT; F ELCT,8.34,102.54,133.35,178.38
Puerto Rico,17,300212,ANTISERA AND OTHER BLOOD FRACTIONS,0,0,138.41,178.36
Puerto Rico,18,294190,"ANTIBIOTICS, NESOI",226.44,94.05,134.41,175.11
Puerto Rico,19,293711,"SOMATOTROPIN, ITS DERIVATIVES & STRUCTUAL ANALOGUE",132.95,75.21,81.25,129.9
Puerto Rico,20,382200,"COMPOSITE DIAGNOSTIC/LAB REAGENTS, EXC PHARMACEUT",102.44,116.73,118.71,129.2
Puerto Rico,21,854442,"ELEC CONDUCTORS, LT=1000 V, W/ CONNECTORS, NESOI",0.25,85.94,100.33,124.76
Puerto Rico,22,293729,ADRENAL CORTICAL HORMONES AND DERIV NESOI,214.05,129.2,96.94,103.64
Puerto Rico,23,901839,"MED NEEDLES. NESOI, CATHERERS ETC AND PARTS ETC",180.06,149.33,81.5,103.09
Puerto Rico,24,901819,ELECTRO-DIAGNOSTIC APPARA,83.74,106.42,113.51,100.69
Puerto Rico,25,902150,PACEMAKERS FOR STIMULATING HEART MUSCLES,0.03,43.97,67.21,83.76
Rhode Island,0,0,World,2132.71,2278.14,2391.71,2399.76
Rhode Island,0,25,Top 25,918.39,1091.46,1225.33,1408.12
Rhode Island,1,720449,FERROUS WASTE & SCRAP NESOI,139.29,117.86,186.19,244.24
Rhode Island,2,711299,WASTE AND SCRAP OF PRECIOUS METAL NESOI,137.45,153.14,155.09,187.99
Rhode Island,3,711319,"JEWELRY AND PARTS THEREOF, OF OTH PRECIOUS METAL",20.9,35.99,100.8,164.2
Rhode Island,4,711291,WASTE & SCRAP GOLD EXCL SWPNGS CNTNG OTH PREC MTLS,178.6,169.33,132.17,144.89
Rhode Island,5,710610,SILVER POWDER,84.87,174.08,128.16,100.84
Rhode Island,6,300213,"IMMUNOLOGICAL PRODUCTS, UNMIXED, NOT IN MSRE DOSES",0,0,84.35,96.39
Rhode Island,7,711311,"JEWELRY AND PARTS THEREOF, OF SILVER",32.72,93.5,91.28,65.68
Rhode Island,8,284330,GOLD COMPOUNDS,49.31,54.84,59.49,60.06
Rhode Island,9,711719,"OTH IMITATION JEWELRY, BASE METAL, INC PR MTL PLTD",70.28,61.06,41.86,42.48
Rhode Island,10,370790,"CHEM PREP,PHOTO USE, MEAS/RTL SALE,",15.25,16.21,20.54,23.17
Rhode Island,11,847989,MACH & MECHANICAL APPL W INDIVIDUAL FUNCTION NESOI,18.97,16.31,20.15,21.41
Rhode Island,12,847990,PTS OF MACH/MECHNCL APPL W INDVDUL FUNCTION NESOI,19.28,19.53,18.74,20.22
Rhode Island,13,392020,"PLATES, SHEETS ETC, NON-CELL ET",20.4,19.99,18.79,20.17
Rhode Island,14,850440,STATIC CONVERTERS; ADP POWER SUPPLIES,25,24.84,16.74,20.03
Rhode Island,15,870899,"PARTS AND ACCESSORIES OF MOTOR VEHICLES, NESOI",12.1,16.39,21.75,19.59
Rhode Island,16,852910,ANTENNAS AND ANTENNA REFLECTORS AND PARTS,2.41,2.21,3.16,19.48
Rhode Island,17,300212,ANTISERA AND OTHER BLOOD FRACTIONS,0,0,17.2,19.4
Rhode Island,18,848420,MECHANICAL SEALS,7.39,8.69,16.04,18.35
Rhode Island,19,600410,"KNIT/CROC FAB,WD>30 CM, CONT 5",14.41,18.33,15.36,18.14
Rhode Island,20,390422,"POLYMERS NESOI OF POLYVINYL CHLORIDE, PLASTICIZED",22.12,17.51,17.85,17.93
Rhode Island,21,950691,"ARTCL/EQUIP F GEN PHYS EXERC, GYMN ETC NESOI; PTS",11.22,14.42,15.18,17.55
Rhode Island,22,890399,YACHTS ETC FOR PLEAS/SPORT NESOI,4.33,1.3,4.98,16.82
Rhode Island,23,842121,WATER FILTERING OR PURIFYING MACHINERY & APPARATUS,14.04,20.42,19.23,16.72
Rhode Island,24,848180,TAPS COCKS ETC F PIPE VAT INC THERMO CONTROL NESO,8.74,15.26,19.04,16.28
Rhode Island,25,220710,"ETHYL ALCOHOL, UNDENAT, ALCHOL NOT UN 80% BY VOLUM",9.33,20.25,1.21,16.12
South Carolina,0,0,World,31021.19,31323.57,32199.07,34637.03
South Carolina,0,25,Top 25,18113.31,19364.24,20186,22194.52
South Carolina,1,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",3886.76,5587.73,6275.81,7906.12
South Carolina,2,870323,PASS VEH SPK-IG INT COM R,4305.13,4527.83,3036.77,3054.02
South Carolina,3,870333,PASS VEH COM-IG INT COM ENG > 2500 CC,2691.94,2440.16,2311.28,2223.11
South Carolina,4,870332,PASS VEH COM-IG INT COM,2359.42,2194.18,1817.64,1907.48
South Carolina,5,870324,PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC,411.31,284.61,1189.42,938.84
South Carolina,6,870840,GEAR BOXES FOR MOTOR VEHICLES,605.98,685.57,918.16,875.27
South Carolina,7,401180,NEW PNEUMATC RUB TIRES USED ON CONSTRUC/MINING/IND,0,0,629.07,828.59
South Carolina,8,847990,PTS OF MACH/MECHNCL APPL W INDVDUL FUNCTION NESOI,94.29,211.2,420.45,599.4
South Carolina,9,401110,"NEW PNEUMATIC TIRES OF RUBBER, FOR MOTOR CARS",500.02,487.2,499.68,444.02
South Carolina,10,870829,"PTS & ACCESS OF BODIES OF MOTOR VEHICLES, NESOI",160.03,187.09,240.86,347.63
South Carolina,11,470321,"CHEMICAL WOODPULP, SODA ETC. N DIS S BL & BL CONIF",351.42,329.92,378.93,345.23
South Carolina,12,401120,"NEW PNEUMATIC TIRES OF RUBBER, FOR BUSES OR TRUCKS",768.41,365.08,334.12,313.39
South Carolina,13,841199,GAS TURBINE PARTS NESOI,430.47,485.32,376.97,292.88
South Carolina,14,841182,"GAS TURBINES OF A POWER EXCEEDING 5,000 KW",462.46,467.56,217.67,285.24
South Carolina,15,20714,"CHICKEN CUTS AND EDIBLE OFFAL (INC LIVERS), FROZEN",86.53,116.56,201.62,234.53
South Carolina,16,870360,"MTR VEH, SP-IG AND ELECTRIC MOTOR, CHARGED BY PLUG",0,0,262.89,224.29
South Carolina,17,870899,"PARTS AND ACCESSORIES OF MOTOR VEHICLES, NESOI",78.72,104.52,166.04,199.26
South Carolina,18,480411,"KRAFTLINER, UNCOATED UNBLEACHED IN ROLLS OR SHEETS",164.49,161.28,141.8,172.61
South Carolina,19,870830,BRAKES AND SERVO-BREAKS; PARTS THEREOF,125.16,143.29,160.83,159.17
South Carolina,20,151790,EDIBLE FATS & OIL MIXTUR,142.74,136.94,138.73,148.01
South Carolina,21,902710,GAS OR SMOKE ANALYSIS APPARATUS,98.58,100.5,96.45,147.87
South Carolina,22,390810,"POLYAMIDE-6,-11,-12,-6,6,-6,9,-6,10 OR -6,12",83.42,78.15,123.06,141.5
South Carolina,23,390120,POLYETHYLENE HAVING A SPEC GRAVITY OF 0.94 OR MORE,12.01,8.15,28.1,139.84
South Carolina,24,848220,"TAPERED ROLL BRG, INCL CONE & ROLLER ASSEMBLIES",106.57,94.15,104.75,135.27
South Carolina,25,901813,MAGNETIC RESONANCE IMAGING APPARATUS,187.44,167.25,114.89,130.95
South Dakota,0,0,World,1420.51,1218.05,1359.71,1437.23
South Dakota,0,25,Top 25,742.8,669.12,788,867.74
South Dakota,1,230330,"BREWING OR DISTILLING DREGS AND WASTE, W/NT PELLET",95.84,87.9,90.82,103.74
South Dakota,2,230400,"SOYBEAN OILCAKE & OTH SOLID RESIDUE,",90.57,88.66,84.36,91.45
South Dakota,3,220720,ETHYL ALCOHOL & OTH SPIRITS DENATURED ANY STRENGTH,1.12,1.07,47.02,70.41
South Dakota,4,842951,"MECH FRONT-END SHOVEL LOADERS, SELF-PROPELLED",44.5,40.66,55.01,61.96
South Dakota,5,20319,"MEAT OF SWINE, NESOI, FRESH OR CHILLED",61.73,64.42,64.13,57.7
South Dakota,6,120190,"SOYBEANS, NESOI",19.72,0.03,5,43.26
South Dakota,7,20130,"MEAT OF BOVINE ANIMALS, BONELESS, FRESH OR CHILLED",27.88,24.29,32.44,38.08
South Dakota,8,250810,"BENTONITE, INCLUDING CALCINED",35.5,25.89,36.1,36.31
South Dakota,9,20312,"MEAT, SWINE, HAMS, SHLDRS, BONE IN, FRSH OR CHLLD",62.34,71.53,72.55,34.72
South Dakota,10,870530,FIRE FIGHTING VEHICLES,66.1,27.26,35.27,33.05
South Dakota,11,842833,"CONT-ACT ELEV & CONVEY,FR GOODS OR MATL,BELT TYPE",21.71,10.56,30.52,30.09
South Dakota,12,20329,"MEAT OF SWINE, NESOI, FROZEN",47.53,35.99,25.74,28.58
South Dakota,13,852859,"MONITORS, NOT INCORP TELEVISION RECEP APP, NESOI",30.89,24.97,29.83,27.14
South Dakota,14,391990,"PLATES, SHEETS, FILM ETC, PLASTICS, SELF-ADH NESOI",7.49,6.02,9.08,23.1
South Dakota,15,392010,"PLATES, SHEETS ETC, NON-CELL ETC",4.16,5.4,15.71,20.09
South Dakota,16,50400,"ANIMAL (NOT FISH) GUTS, BLADDERS, S",12.11,13.36,17.45,19.89
South Dakota,17,230910,"DOG AND CAT FOOD, PUT UP FOR RETAIL SALE",14.61,15.39,19.32,18.92
South Dakota,18,20649,"OFFAL OF SWINE EXCEPT LIVERS, EDIBLE, FROZEN",12.23,15.1,13.97,18.34
South Dakota,19,842890,"LIFTING, HANDLING, LOADING & UNLOADING MACHY NESOI",7.32,35.91,24.97,18.16
South Dakota,20,841459,"FANS, NESOI",22.44,17.03,18.98,17.27
South Dakota,21,871690,"PTS TRAILERS, SEMI-TRAILER & OT VEH N MECH PROPELD",15.35,12.48,13.29,16.3
South Dakota,22,870829,"PTS & ACCESS OF BODIES OF MOTOR VEHICLES, NESOI",11.96,12.08,17.23,15.67
South Dakota,23,20629,"OFFAL OF BOVINE ANIMALS, EDIBLE, NESOI, FROZEN",12.78,12.66,14.31,15.14
South Dakota,24,852990,"PTS,EX ANTENNA,FOR TRNSMSSN,",8.12,11.48,6.13,14.45
South Dakota,25,871639,TRAILERS & SEMI-TRAILER F TRANS CDS NESOI,8.82,8.97,8.77,13.93
Tennessee,0,0,World,32616.85,31494.71,33246.13,32703.15
Tennessee,0,25,Top 25,13883.91,13710.15,14985.37,14460.62
Tennessee,1,901890,"INSTR & APPL F MEDICAL SURGICAL DENTAL VET, NESOI",2218.55,2399.27,2308.17,2355.31
Tennessee,2,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",1297.82,1203.22,1586.63,1456.27
Tennessee,3,870324,PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC,1184.86,1270.72,1477.72,1371.09
Tennessee,4,870323,PASS VEH SPK-IG INT COM R,1385.66,1311.58,1157.07,1188.48
Tennessee,5,520100,"COTTON, NOT CARDED OR COMBED",693.94,640.35,693,767.34
Tennessee,6,220830,WHISKIES,690.74,590.92,664.85,636.05
Tennessee,7,300610,"STERILE SURGICAL CATGUT, SIMILA",409.18,351.05,410.32,461.83
Tennessee,8,851712,PHONES FOR CELLULAR NTWKS OR FOR OTH WIRELESS NTWK,143.71,316.89,504.4,455.79
Tennessee,9,902110,"ORTHOPEDIC OR FRACTRE APPLIANCES, PARTS & ACCESSOR",492.69,452.28,405.64,439.46
Tennessee,10,847130,PORT DIGTL AUTOMATIC DA,811.84,690.28,770.76,431.98
Tennessee,11,550210,ARTIFICIAL FILAMNET TOW OF CELLULOSE ACETATE,0,0,439.73,424.48
Tennessee,12,840734,SPARK-IGNTN RECPRCTING PISTON ENGINE,895.98,811.4,701.23,418
Tennessee,13,480411,"KRAFTLINER, UNCOATED UNBLEACHED IN ROLLS OR SHEETS",227.82,242.2,320.53,390.06
Tennessee,14,902131,ARTIFICIAL JOINTS AND PARTS AND ACCESSORIES THEROF,333.32,391.06,424.78,381.92
Tennessee,15,840999,SPARK-IGNITION RECIPROCATING INT COM PISTN ENG PTS,346.59,365.24,331.5,341.96
Tennessee,16,390799,"POLYESTERS NESOI, UNSATURATED, PR FMS",285.42,289.36,307.19,335.59
Tennessee,17,840820,COMPRESSION-IGNTN INT COMBUST,295.36,257.75,242.25,332.76
Tennessee,18,711299,WASTE AND SCRAP OF PRECIOUS METAL NESOI,103.12,154.54,184.02,331.78
Tennessee,19,870899,"PARTS AND ACCESSORIES OF MOTOR VEHICLES, NESOI",476.88,400.57,358.75,317.19
Tennessee,20,391211,"CELLULOSE ACETATES, NONPLASTICIZED, PR FMS",333.36,318.62,293.18,309.5
Tennessee,21,382200,"COMPOSITE DIAGNOSTIC/LAB REAGENTS, EXC PHARMACEUT",233.7,220.61,255.33,290.04
Tennessee,22,320611,"PIGMNTS\PREPS CONT =>80% TITANIUM DIOXIDE, DRY WT",326.23,275.84,318.85,289.02
Tennessee,23,848180,TAPS COCKS ETC F PIPE VAT INC THERMO CONTROL NESO,169.73,183.62,258.89,251.28
Tennessee,24,840991,SPARK-IGNITION INT COMBUSTION PISTON ENG PTS NESOI,231.2,248.59,309.66,246.34
Tennessee,25,870894,"STEERING WHEELS, COLUMNS & BOXES F MOTOR VEHICLES",296.17,324.2,260.93,237.09
Texas,0,0,World,248780.41,231310.08,264541.38,315447.76
Texas,0,25,Top 25,105461.96,102177.04,131162.22,172974.62
Texas,1,270900,CRUDE OIL FROM PETROLEUM AND BITUMINOUS MINERALS,5733.39,4661.25,17039.18,38675.24
Texas,2,271019,PETROL OIL BITUM MINERA,24060.34,18308.02,23146.07,28078.72
Texas,3,271012,"LT OILS, PREPS GT=70% PETRO",17579.22,15814.62,18943.17,24739.36
Texas,4,271112,"PROPANE, LIQUEFIED",4808.25,6435.42,10903.35,13211.62
Texas,5,847330,PARTS & ACCESSORIES FOR ADP M,9912.22,10205.56,9587.57,10784.47
Texas,6,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",5768.45,6830.95,7420.02,8611.23
Texas,7,854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG CIRCT",5108.09,6036.27,5837.5,6270.71
Texas,8,851762,MACH FOR RECP/CONVR/TRANS/R,5148.36,5227.27,5039.26,4514.58
Texas,9,848620,MACHINES FOR MAN. SEMICONDUTOR DEVICES/ELEC IC,2259.26,2680.87,3684.53,3771.93
Texas,10,520100,"COTTON, NOT CARDED OR COMBED",1357.79,1734.66,3133.48,3301.16
Texas,11,847170,"AUTOMATIC DATA PROCESSING STORAGE UNITS, N.E.S.O.I",2087.66,2731.95,2711.41,2995.8
Texas,12,854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",2520.22,2880.57,2741.85,2793.83
Texas,13,390120,POLYETHYLENE HAVING A SPEC GRAVITY OF 0.94 OR MORE,2194.39,2303.29,1915.22,2614.84
Texas,14,290919,ACYCLIC ETHERS (EXCL DIETHYL ETHER) NESOI,1952.34,1908.86,2198.1,2447.99
Texas,15,271113,"BUTANES, LIQUEFIED",749.5,868.18,1539.76,2293.88
Texas,16,271121,"NATURAL GAS, GASEOUS",1984.86,1783.05,2079.75,2280.12
Texas,17,390140,"ETHYLENE-ALPHA-OLEFIN COPOLY, SPC GRAVITY <0.94",0,0,1174.18,2107.71
Texas,18,840820,COMPRESSION-IGNTN INT COMBUST,333.37,622.87,1547.54,1984.04
Texas,19,847150,"DIGITAL PROCESSING UNITS, N.E.S.O.I.",1652.12,1734,1549.14,1748.92
Texas,20,290250,STYRENE,1756.54,1603.15,1507.82,1717.96
Texas,21,390110,POLYETHYLENE HAVING A SPECIFIC GRAVITY UNDER 0.94,1777.17,1527.47,1496.73,1667.75
Texas,22,870324,PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC,1832.57,1983.37,1289.4,1639.12
Texas,23,848180,TAPS COCKS ETC F PIPE VAT INC THERMO CONTROL NESO,2018.27,1437.12,1472.52,1638.55
Texas,24,852871,RECEPTION APP FOR TV NT DESIGNED TO INC VIDEO DISP,1583.91,1692.56,1942.85,1587.01
Texas,25,390410,"POLYVINYL CHLORIDE, NOT MIXED WITH OTHER SUBSTANCE",1283.68,1165.7,1261.81,1498.06
Utah,0,0,World,13307.64,12077.65,11583.3,14373.26
Utah,0,25,Top 25,9347.81,8326.66,7839.53,10463.14
Utah,1,710812,"GOLD, NONMONETARY, UNWROUGHT NESOI",5118.71,4518.28,3656.32,6136.24
Utah,2,854232,"MEMORIES, ELECTRONIC INTEGRATED CIRCUITS",1114.57,796.4,932.52,597.09
Utah,3,210690,FOOD PREPARATIONS NESOI,473.37,488.46,445.88,522.47
Utah,4,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",302.32,258.71,410.22,373.74
Utah,5,870895,SAFETY AIRBAGS WITH INFLATOR SYSTEM; PARTS THEREOF,292.32,356.7,318.7,325.63
Utah,6,901839,"MED NEEDLES. NESOI, CATHERERS ETC AND PARTS ETC",227.75,283.82,319.68,320.91
Utah,7,270112,"BITUMINOUS COAL, NOT AGGLOMERATED",142.66,69.33,182.75,224.39
Utah,8,681510,NONELECTRICAL ARTICLES OF GRAPHITE OR CARBON NESOI,169.28,194.06,201.84,214.67
Utah,9,330499,BEAUTY & SKIN CARE PREPARATI,146.99,150.24,148.81,169.85
Utah,10,330129,"ESSENTIAL OILS, NESOI",76.35,97.7,128.51,154.3
Utah,11,902290,X-RAY/HI TNSN GENR CNTR PNL,202.95,221.35,192.54,138.92
Utah,12,902230,X-RAY TUBES,119.15,85.82,92.6,129.34
Utah,13,300490,"MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK NESOI",153.63,157.36,133.73,126.17
Utah,14,901890,"INSTR & APPL F MEDICAL SURGICAL DENTAL VET, NESOI",87.02,95.89,98.24,121.56
Utah,15,740311,REFINED COPPER CATHODES AND SECTIONS OF CATHODES,196.79,124.23,65.4,117.36
Utah,16,261390,MOLYBDENUM ORES AND CONCENTRATES NOT ROASTED,107.66,26.49,61.22,109.83
Utah,17,121490,FORAGE PRODUCTS NESOI (HA,81.87,70.62,76.86,108.27
Utah,18,51191,"PRODUCTS & DEAD FISH, MOLLUSCS ETC, INE",75.5,73.82,95.04,93.45
Utah,19,382200,"COMPOSITE DIAGNOSTIC/LAB REAGENTS, EXC PHARMACEUT",12.02,25.31,43.16,83.73
Utah,20,711291,WASTE & SCRAP GOLD EXCL SWPNGS CNTNG OTH PREC MTLS,10.03,0,0.01,76.76
Utah,21,360300,SAFETY FUSES; DETONATING FUSE; PERCUSSION CAPS ETC,126.79,111.12,83.66,72.73
Utah,22,20230,"MEAT OF BOVINE ANIMALS, BONELESS, FROZEN",27.5,32.96,39.73,72.67
Utah,23,902214,"APPTS BASE ON X-RAY, MEDICAL,SURGICAL,",31.55,25.2,37.43,61.17
Utah,24,902139,"ARTIFICIAL JOINTS & PARTS & ACCESSORIES THEROF,NES",20.98,27.85,36.81,58.28
Utah,25,853710,CONTROLS ETC W ELECT APPR,30.05,34.93,37.89,53.65
Virginia,0,0,World,17801.08,16310.98,16508.63,18357.71
Virginia,0,25,Top 25,6166.98,5589.78,6335.78,7702.82
Virginia,1,270112,"BITUMINOUS COAL, NOT AGGLOMERATED",638.58,484.97,896.41,1115.09
Virginia,2,854232,"MEMORIES, ELECTRONIC INTEGRATED CIRCUITS",716.85,559.69,635.24,736.09
Virginia,3,120190,"SOYBEANS, NESOI",586.24,698.4,595.33,700.79
Virginia,4,870120,ROAD TRACTORS FOR SEMI-TRAILERS,591.83,306.13,309.91,535.45
Virginia,5,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",250.15,361.68,424,479.35
Virginia,6,844399,"PTS & ACC OF PRINTERS, COPIERS AND FAX MACH, NESOI",489.24,449.41,315.59,375.15
Virginia,7,880260,SPACECRAFT & SUBORBITAL AND SPACE LAUNCH VEHICLES,65.69,80,132.06,309.7
Virginia,8,841191,TURBOJET AND TURBOPROLLER PARTS,60.63,100.58,199.38,304.74
Virginia,9,230400,"SOYBEAN OILCAKE & OTH SOLID RESIDUE,",269.01,176.27,180.85,277.7
Virginia,10,481032,"KRAFT PAPER OV150G/M2,",429.01,402.81,414.84,274.13
Virginia,11,240120,"TOBACCO, PARTLY OR WHOLLY STEMMED/STRIPPED",246.13,251.54,286.29,269.9
Virginia,12,870899,"PARTS AND ACCESSORIES OF MOTOR VEHICLES, NESOI",152.19,122.71,144.06,243.44
Virginia,13,470321,"CHEMICAL WOODPULP, SODA ETC. N DIS S BL & BL CONIF",232.69,192.04,183.48,203.77
Virginia,14,880330,"PARTS OF AIRPLANES OR HELICOPTERS, NESOI",138.66,100.17,141.13,198.86
Virginia,15,390890,"POLYAMIDES NESOI, IN PRIMARY FORMS",174.9,181.87,188.03,196.25
Virginia,16,550210,ARTIFICIAL FILAMNET TOW OF CELLULOSE ACETATE,0,0,163.17,182.41
Virginia,17,851762,MACH FOR RECP/CONVR/TRANS/R,176.62,174.62,160.17,175.29
Virginia,18,390810,"POLYAMIDE-6,-11,-12,-6,6,-6,9,-6,10 OR -6,12",151.57,138.81,153.93,155.38
Virginia,19,150710,"SOYBEAN OIL & FRACTIONS, CRUDE, WHETH/NOT DEGUMMED",121.89,114.96,114.52,148.32
Virginia,20,330499,BEAUTY & SKIN CARE PREPARATI,79.38,73.42,83.11,147.41
Virginia,21,391990,"PLATES, SHEETS, FILM ETC, PLASTICS, SELF-ADH NESOI",81.58,97.19,144.26,147.08
Virginia,22,490199,"PRINTED BOOKS, BROCHURES, ETC., NESOI",124.18,141.97,134.48,140.75
Virginia,23,300420,"ANTIBIOTICS NESOI, IN DOSAGE FORM",174.83,187.37,132.36,134.15
Virginia,24,20714,"CHICKEN CUTS AND EDIBLE OFFAL (INC LIVERS), FROZEN",91.36,120.38,113.82,127.06
Virginia,25,560312,"NONWOVENS, OF MMF WEIGHING > 2",123.78,72.81,89.36,124.55
Virgin Islands,0,0,World,149.3,296.47,960.94,705.71
Virgin Islands,0,25,Top 25,134.4,290.45,952.33,703.26
Virgin Islands,1,271019,PETROL OIL BITUM MINERA,80.9,170.46,631.51,361.83
Virgin Islands,2,271012,"LT OILS, PREPS GT=70% PETRO",1.52,98.26,265.07,316.68
Virgin Islands,3,711319,"JEWELRY AND PARTS THEREOF, OF OTH PRECIOUS METAL",36.18,15.03,34.13,11.12
Virgin Islands,4,911011,"COMPLETE MOVEMENTS OF WATCHES,UNASSEM/PTLY ASSEMBL",0.04,0.93,2.74,2.21
Virgin Islands,5,890392,"MOTORBOATS, OTHER THAN OUTBOARD MOTORBOATS",1.78,0,5.46,1.5
Virgin Islands,6,842121,WATER FILTERING OR PURIFYING MACHINERY & APPARATUS,0,0,0.01,1.3
Virgin Islands,7,901580,SURVEYING INSTRUMENTS,0.02,0,0,1.21
Virgin Islands,8,848340,GEARS; BALL OR ROLLER SC,0,0,0,1.1
Virgin Islands,9,711620,"ARTICLES OF PREC OR SEMIPREC STONES (NAT, SYN ETC)",4.21,1.23,4.58,0.95
Virgin Islands,10,890391,"SAILBOATS, WITH OR WITHOUT AUXILIARY MOTOR",2.87,1.13,1.15,0.69
Virgin Islands,11,910121,"WRST WATCH, NT BATTERY, PRECIOUS METAL, AUTOM",0.09,0.07,0.13,0.49
Virgin Islands,12,761010,ALU DOR WIN AND THEIR FRA AND THRES FOR DOORS,0,0.08,0.03,0.47
Virgin Islands,13,854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",0,0,0,0.44
Virgin Islands,14,890399,YACHTS ETC FOR PLEAS/SPORT NESOI,0.37,0,0.25,0.43
Virgin Islands,15,251710,"PEBBLES, GRAVEL ETC. FOR CON",2.12,1.05,0.44,0.42
Virgin Islands,16,843110,"PTS FOR PULLEY TACKLE, HOIST EX SKIP, WINCHES, ETC",0.02,0,0.01,0.37
Virgin Islands,17,853180,ELECTRIC SOUND OR VISUAL SIGNALING APPARATUS NESOI,0.01,0,0,0.32
Virgin Islands,18,910221,"WRST WATCH, NT BATTERY, CASE BASE METAL, AU",0.1,0.06,0.27,0.28
Virgin Islands,19,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",0.07,0.01,6.19,0.28
